tool,scenario,ctx,migrationTimeNs,rollbackTimeNs,exitCode,scriptLines,cpuUsage,memoryUsage,successRate
Liquibase,Scen2,14,3853014219,0,0,0,0,0,100.0
Liquibase,Scen2,15,3877806155,0,0,0,0,0,100.0
Liquibase,Scen2,16,3863658347,0,0,0,0,0,100.0
Liquibase,Scen2,17,41942262091,0,0,0,0,0,100.0
Liquibase,Scen2,18,4131180657,0,0,0,0,0,100.0
Liquibase,Scen2,19,4916669539,0,0,0,0,0,100.0
Liquibase,Scen2,20,5657546932,0,0,0,0,0,100.0
Liquibase,Scen2,21,4146399053,0,0,0,0,0,100.0
Liquibase,Scen2,22,4094496161,0,0,0,0,0,100.0
Liquibase,Scen2,23,4925980625,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3849837244,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3755875926,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3757732690,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,3846423796,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3791233607,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3910090684,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,54949904174,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4084469321,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4392468593,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,5164071886,0,0,0,0,100.0
Liquibase,Scen2,14,3970191775,0,0,0,0,0,100.0
Liquibase,Scen2,15,3858197128,0,0,0,0,0,100.0
Liquibase,Scen2,16,3854587351,0,0,0,0,0,100.0
Liquibase,Scen2,17,43701573806,0,0,0,0,0,100.0
Liquibase,Scen2,18,4047137668,0,0,0,0,0,100.0
Liquibase,Scen2,19,5127684898,0,0,0,0,0,100.0
Liquibase,Scen2,20,3988535919,0,0,0,0,0,100.0
Liquibase,Scen2,21,4149933220,0,0,0,0,0,100.0
Liquibase,Scen2,22,4777624443,0,0,0,0,0,100.0
Liquibase,Scen2,23,9095977079,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3884921819,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3748251162,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3800554108,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,3887949806,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3927139659,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3876819184,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,46041516619,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4245402922,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4002958058,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,4002330968,0,0,0,0,100.0
Liquibase,Scen2,14,3932902366,0,0,0,0,0,100.0
Liquibase,Scen2,15,3917053876,0,0,0,0,0,100.0
Liquibase,Scen2,16,3993807514,0,0,0,0,0,100.0
Liquibase,Scen2,17,41397991448,0,0,0,0,0,100.0
Liquibase,Scen2,18,3866982701,0,0,0,0,0,100.0
Liquibase,Scen2,19,5483468613,0,0,0,0,0,100.0
Liquibase,Scen2,20,4313421387,0,0,0,0,0,100.0
Liquibase,Scen2,21,4374654622,0,0,0,0,0,100.0
Liquibase,Scen2,22,4095746137,0,0,0,0,0,100.0
Liquibase,Scen2,23,6184083419,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3759940193,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3958366602,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3834522193,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,3825644289,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3771920877,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3802465818,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,42712241604,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4658519532,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4133760639,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,4142749644,0,0,0,0,100.0
Liquibase,Scen2,14,3851625565,0,0,0,0,0,100.0
Liquibase,Scen2,15,3928569957,0,0,0,0,0,100.0
Liquibase,Scen2,16,3940605576,0,0,0,0,0,100.0
Liquibase,Scen2,17,42211724321,0,0,0,0,0,100.0
Liquibase,Scen2,18,4186443632,0,0,0,0,0,100.0
Liquibase,Scen2,19,5227111230,0,0,0,0,0,100.0
Liquibase,Scen2,20,4050689537,0,0,0,0,0,100.0
Liquibase,Scen2,21,4026459876,0,0,0,0,0,100.0
Liquibase,Scen2,22,4045523304,0,0,0,0,0,100.0
Liquibase,Scen2,23,5131896438,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3859741700,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,4068969313,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3822669627,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,3949486859,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3998450168,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3921530031,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,46213985825,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4139985305,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4180683141,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,4180138839,0,0,0,0,100.0
Liquibase,Scen2,14,3819958128,0,0,0,0,0,100.0
Liquibase,Scen2,15,3841299426,0,0,0,0,0,100.0
Liquibase,Scen2,16,3942966787,0,0,0,0,0,100.0
Liquibase,Scen2,17,43229258624,0,0,0,0,0,100.0
Liquibase,Scen2,18,4409725630,0,0,0,0,0,100.0
Liquibase,Scen2,19,5603606612,0,0,0,0,0,100.0
Liquibase,Scen2,20,4492762750,0,0,0,0,0,100.0
Liquibase,Scen2,21,3982188732,0,0,0,0,0,100.0
Liquibase,Scen2,22,4055761197,0,0,0,0,0,100.0
Liquibase,Scen2,23,5005538252,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3710578902,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3873524111,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3801853926,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,3907144544,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3895369197,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,4051435619,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,48299023576,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4186581920,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4249937342,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,5228863844,0,0,0,0,100.0
Liquibase,Scen2,14,3803232000,0,0,0,0,0,100.0
